	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gene13070	0.56812216518831	4.09933716316297	1.66919979763311	0.131200769547336	0.999988671207323	-4.42647527538649
Gene11921	0.359010571026101	5.24686168253858	1.58822117920632	0.14847656342278	0.999988671207323	-4.4267410784632
Gene8353	0.160568312380712	4.72238771047307	1.60711754313575	0.144270249290531	0.999988671207323	-4.42743387216457
Gene8164	-0.185360269850446	3.86398737240591	-1.69316188200525	0.12645253820875	0.999988671207323	-4.42781850960758
Gene13372	-0.202794212090827	3.52256637329848	-1.79871915928483	0.107364953216421	0.999988671207323	-4.42791656183633
Gene11436	0.603723917116913	8.16003773917278	1.58173869952237	0.149944858884079	0.999988671207323	-4.42849432475853
Gene5080	-0.267761972146068	4.31244862310167	-1.63172623965653	0.138954197311182	0.999988671207323	-4.42927518240432
Gene10710	0.161776308997533	7.70213957084937	1.5771840796988	0.150984300512435	0.999988671207323	-4.42936651789098
Gene5238	0.290992528135396	3.98994024343124	1.66595626197896	0.131855903355636	0.999988671207323	-4.43015511821358
Gene5384	0.350327284994274	4.30427022569919	1.62836955757353	0.139668687287062	0.999988671207323	-4.43078125846565
Gene13755	0.20819022895024	5.17641371255849	1.57800953710639	0.150795437167102	0.999988671207323	-4.43108387053683
Gene10869	-0.216541649082808	4.1297823825649	-1.64302633739727	0.136573274441134	0.999988671207323	-4.43132562052892
Gene6020	0.185616105346479	6.30141164768757	1.55440866799953	0.156279862151934	0.999988671207323	-4.43159348844047
Gene13294	0.36976574919974	6.09773247886867	1.55468953154398	0.156213555966014	0.999988671207323	-4.43209573695444
Gene4052	0.174064316218081	5.35325264661035	1.57013131831054	0.152606658259381	0.999988671207323	-4.43228064331889
Gene10164	-0.243287978923484	4.97839521880056	-1.58076148588285	0.150167331095723	0.999988671207323	-4.43249229530061
Gene10729	-0.247392768178519	4.64525357523229	-1.59686494734628	0.146538910016708	0.999988671207323	-4.43257800240949
Gene12563	-0.21687856422156	3.88236920503739	-1.6734502784667	0.130346763008961	0.999988671207323	-4.43266320750762
Gene6483	-0.479000867855841	3.34041561739473	-1.8708142706969	0.0959124569587889	0.999988671207323	-4.43312295891347
Gene6531	0.369227847823337	5.74901241396181	1.55767324079287	0.155510717581337	0.999988671207323	-4.43316889429607
Gene13432	0.429763863215735	5.26071737871816	1.57017812263518	0.152595840324806	0.999988671207323	-4.43321249448013
Gene5471	-0.313385572473825	6.42188946836313	-1.54670952884298	0.158107315724766	0.999988671207323	-4.43468134206126
Gene8717	0.143638029468748	6.14291942017248	1.54582739205716	0.158317914393114	0.999988671207323	-4.43505100039396
Gene4077	0.142210992310784	5.7442511119826	1.5524673499532	0.156738857777676	0.999988671207323	-4.43507164421811
Gene9732	0.167919320582062	5.93077249106135	1.54592684384125	0.158294159033069	0.999988671207323	-4.43600768943218
Gene12476	0.420122413520278	4.10519701997019	1.63239118606092	0.138813054457336	0.999988671207323	-4.43619463525706
Gene11740	-0.162194257913789	4.60376641019286	-1.58700826733144	0.14875030080299	0.999988671207323	-4.43666443489085
Gene7381	0.339012002570644	8.14927852232898	1.5593916396245	0.155107221618525	0.999988671207323	-4.43670158383566
Gene7288	-0.216360007045012	4.42057246364966	-1.59913216135981	0.146034468958141	0.999988671207323	-4.4368373223168
Gene9572	-0.166934460686741	5.97136886557234	-1.54144295772987	0.159368366995128	0.999988671207323	-4.4374478749435
Gene7857	-0.198642158125732	3.95243506663062	-1.64380852225724	0.136409851592658	0.999988671207323	-4.43779614582248
Gene10077	0.338738473475836	6.20312521215629	1.53880357101218	0.160003728408018	0.999988671207323	-4.43781892892054
Gene9775	0.14791286760099	5.96334796004507	1.53906530693019	0.159940621618863	0.999988671207323	-4.43839125711149
Gene3762	0.298826319003268	3.97070887783243	1.64002449887339	0.137202109569963	0.999988671207323	-4.43879566151759
Gene9057	-0.260780576329744	3.50339339774109	-1.76200417701894	0.113677746635206	0.999988671207323	-4.4388521202719
Gene11248	-0.259737622879705	3.39561984222045	-1.8077175594219	0.105868506357788	0.999988671207323	-4.43892500389684
Gene9726	0.247440939134292	4.31565758413146	1.59955116790768	0.145941414597803	0.999988671207323	-4.43949652749698
Gene11764	-0.203043309396786	4.28927582150094	-1.60129237629984	0.14555529518812	0.999988671207323	-4.43957349218034
Gene11353	0.780193446021116	4.23696451530851	1.61343901791155	0.142887343784781	0.999988671207323	-4.4397532409503
Gene9866	0.431850417721907	6.1092364266631	1.532705258309	0.161480390814289	0.999988671207323	-4.44059656149012
Gene4133	0.862254708678198	5.48282537293556	1.54086503902041	0.159507292339277	0.999988671207323	-4.44189133872196
Gene11548	-0.253589130090641	3.4416722177489	-1.77339162628682	0.111683714791336	0.999988671207323	-4.44198973957758
Gene4044	0.293170171455256	5.7252909903522	1.53390022306546	0.161190084389558	0.999988671207323	-4.4422810295387
Gene11071	-0.152506224206238	4.53615993432604	-1.57434984833226	0.151634389396427	0.999988671207323	-4.44232125385709
Gene5323	0.176001932428305	4.36909679285509	1.58411056354246	0.149406115349771	0.999988671207323	-4.44297880270585
Gene3541	0.283765386114339	4.10005544281417	1.60810457650066	0.144053527396592	0.999988671207323	-4.44323501064977
Gene4395	0.249131050446525	3.68168584634925	1.68286100993918	0.12847405462615	0.999988671207323	-4.44342097740942
Gene11065	-0.296110301304451	4.02951572571374	-1.61545958842401	0.142447857266243	0.999988671207323	-4.44353056348117
Gene13713	0.404697056959424	3.03686268245362	1.98277628013061	0.0803902699308924	0.999988671207323	-4.44452110134399
Gene13189	-0.212844461440282	5.49023587325259	-1.53102985868159	0.161888200005509	0.999988671207323	-4.44542250105885
Gene11919	-0.226369262708038	5.20009713997732	-1.5376365053216	0.160285388723258	0.999988671207323	-4.44546541239498
Gene11991	-0.27793104588559	5.68094206570042	-1.52500790318905	0.163361595379952	0.999988671207323	-4.44598896179772
Gene4331	0.38536610970101	6.86791686983178	1.52076595074604	0.164406633599957	0.999988671207323	-4.44615103364913
Gene9765	0.421319979885395	5.64845249317011	1.52518771417595	0.163317428480821	0.999988671207323	-4.44622488609178
Gene4026	-0.181928838852224	4.44474122979768	-1.56668506852357	0.153405089668919	0.999988671207323	-4.44687013133666
Gene4139	0.452069290433389	3.6709036695263	1.68154544228632	0.128734356619502	0.999988671207323	-4.44694088086571
Gene8166	-0.152510730753054	6.71828314655919	-1.51447505735901	0.165967394854487	0.999988671207323	-4.44769854175905
Gene4064	0.268900251579393	3.98922013605352	1.60576670775231	0.144567329171835	0.999988671207323	-4.4478405215263
Gene6495	-0.237638823809577	3.34481550578395	-1.788092782973	0.109157591419223	0.999988671207323	-4.44796365344753
Gene5848	0.142241647837557	6.81887377584338	1.51441469754615	0.165982433602991	0.999988671207323	-4.44818388112904
Gene11064	-0.184224917152361	6.27435669189739	-1.51040182225295	0.166984967548135	0.999988671207323	-4.44853144778383
Gene13624	0.65526137011893	4.99733765197478	1.53655605800998	0.160546539044429	0.999988671207323	-4.44872467891861
Gene11346	0.148541664081924	5.2254969949028	1.52740879148328	0.162772742546872	0.999988671207323	-4.44890811418326
Gene10416	0.176193873522881	4.62041714992629	1.54884026284383	0.157599664106869	0.999988671207323	-4.44925520621157
Gene10206	0.378022570224289	4.01408853688072	1.59937434400295	0.145980677697189	0.999988671207323	-4.4494769829924
Gene8678	-0.44054443523614	3.59704279490398	-1.69254831434905	0.126572125733706	0.999988671207323	-4.44948178709644
Gene6025	0.245667211288409	4.73840951719642	1.54093632065534	0.159490151165023	0.999988671207323	-4.4500137278744
Gene3407	-0.166674023167549	5.21601055134906	-1.52435752611968	0.163521436055762	0.999988671207323	-4.45008516350093
Gene13569	0.194235763109446	5.74972953221704	1.51134518527907	0.166748805572647	0.999988671207323	-4.45049963001617
Gene3417	0.150782798548397	11.2420336657024	1.52443396803919	0.163502641999578	0.999988671207323	-4.4505831400547
Gene12762	0.441541344883862	4.00631616829924	1.59815487798629	0.146251715714612	0.999988671207323	-4.45063605537083
Gene5999	0.183432999806366	4.33026731226219	1.5625138143933	0.154376508270261	0.999988671207323	-4.45090729788834
Gene3958	-0.2516081665748	4.46330525287074	-1.5512538375661	0.157026387507462	0.999988671207323	-4.45162612948194
Gene8578	-0.165250701905292	4.19275310384857	-1.56941088479876	0.152773259818051	0.999988671207323	-4.45220219640113
Gene13426	0.517901590508653	3.79973815354947	1.63152666368537	0.138996585162168	0.999988671207323	-4.45275247570704
Gene6015	-0.166697990537891	7.5596087373632	-1.51198480262008	0.166588852189537	0.999988671207323	-4.45285462532107
Gene8431	0.35757600058686	5.59570742638105	1.50726628806453	0.167772053453298	0.999988671207323	-4.45329425570467
Gene9947	0.199406642505479	5.50722977537919	1.50704090665545	0.167828755594285	0.999988671207323	-4.45410280516366
Gene9223	0.525952678305062	4.73948150755393	1.52945186596271	0.162273138858466	0.999988671207323	-4.45439659903523
Gene11541	-0.161063275753349	5.2019095320698	-1.51214389963442	0.166549086902332	0.999988671207323	-4.45458732804409
Gene3281	0.187063002929858	4.70844563157238	1.52809114445174	0.162605730974627	0.999988671207323	-4.45482486888802
Gene11039	-0.218307407028809	3.78262414270773	-1.61201006946985	0.143198890310072	0.999988671207323	-4.45541724381544
Gene8000	0.352709701463611	4.61183498124407	1.53127002816046	0.161829683996409	0.999988671207323	-4.45557040767367
Gene12985	-0.381301777816682	3.27464415314374	-1.78666082390595	0.109401284342468	0.999988671207323	-4.45580946903534
Gene12294	-0.226849832466987	5.00413927889593	-1.51399674824327	0.166086599592508	0.999988671207323	-4.45581481776817
Gene7207	0.357640424203709	4.89903849267052	1.51581963410452	0.165632705041459	0.999988671207323	-4.45655392656117
Gene7178	0.235273884735237	3.8891522267144	1.58916769007165	0.148263264756879	0.999988671207323	-4.45669265441697
Gene11767	-0.211989295159615	5.57321709932988	-1.49763756055713	0.170209671862996	0.999988671207323	-4.45703377863774
Gene3247	-0.241072873757628	5.02205057575	-1.50961599779602	0.167181917873717	0.999988671207323	-4.45718614598483
Gene5899	0.28323330773736	8.23342358010003	1.50315925060853	0.16880798503557	0.999988671207323	-4.45720047983697
Gene10138	-0.265072268884174	6.1222048223047	-1.48747040527749	0.172817581127219	0.999988671207323	-4.45756001784457
Gene6678	0.186123885153284	5.33027634145262	1.50080809720065	0.169403572821141	0.999988671207323	-4.45772418615342
Gene6778	0.189442812897264	8.8511047232369	1.50214000194364	0.169065950109093	0.999988671207323	-4.45790184268382
Gene7342	0.264200946351384	4.35442976969018	1.53766067053462	0.160279552191005	0.999988671207323	-4.45842480275754
Gene11344	0.184662665871264	3.94182906910729	1.57444616136122	0.151612256768454	0.999988671207323	-4.45844317476508
Gene3952	0.173876658844864	5.30397566614585	1.49925927638807	0.169796932298679	0.999988671207323	-4.45847634333952
Gene6887	-0.244150477021828	3.6424372598405	-1.63470593190708	0.138322738335865	0.999988671207323	-4.45851897079779
Gene5508	-0.268807520772917	6.03971984885861	-1.48367485271976	0.173800166595943	0.999988671207323	-4.45925165534938
Gene13570	0.396911012141993	3.37265183772938	1.71917043219626	0.121477954808391	0.999988671207323	-4.46114381082812
Gene10608	0.246816485816223	4.73191821661026	1.50862086477945	0.167431622822489	0.999988671207323	-4.46115566082635
Gene5388	0.213237822476684	7.73423763704943	1.48793223710142	0.172698358389703	0.999988671207323	-4.4620330279578
Gene4455	-0.195772650151318	4.30798330969409	-1.52619314628601	0.163070660525809	0.999988671207323	-4.46300235143074
Gene8842	-0.249466547093669	3.64245143743728	-1.61499767973095	0.142548217066169	0.999988671207323	-4.4635388787898
Gene4358	0.161321668802778	3.95577588721433	1.55318990792213	0.156567878865734	0.999988671207323	-4.46403244784414
Gene11141	-0.178402170448157	3.76983945923128	-1.58069414840797	0.150182672071519	0.999988671207323	-4.46438994071627
Gene9793	-0.246489378988923	3.9305750198796	-1.55638495689599	0.155813835511186	0.999988671207323	-4.46441789627921
Gene4182	-0.304091030913116	3.46945619190635	-1.66347917010439	0.132358244152447	0.999988671207323	-4.46482307103651
Gene8908	-0.206161142261727	4.05576759305167	-1.54002389024844	0.159709688660385	0.999988671207323	-4.46497711071931
Gene12590	0.126641578413112	6.45854517652884	1.4673318964089	0.17808750033943	0.999988671207323	-4.46501552798533
Gene9880	-0.125647549824339	5.0223654599027	-1.48612220247001	0.17316603814404	0.999988671207323	-4.4653679577201
Gene12602	0.241747229061988	3.50376141394184	1.64750870135847	0.135639181959218	0.999988671207323	-4.46555892757852
Gene13431	0.453231728407546	6.03721747314438	1.46665951380825	0.178265866496805	0.999988671207323	-4.46598284611111
Gene7459	-0.189882598504759	7.13106701383156	-1.47118128037868	0.177069374182781	0.999988671207323	-4.46603397103059
Gene7299	0.237998445883816	4.72727976959239	1.49355617816729	0.171252348462305	0.999988671207323	-4.46633716945879
Gene4856	0.196016088314095	5.28045468448305	1.47755469518218	0.17539492676045	0.999988671207323	-4.46645700038414
Gene10683	0.491787037802474	4.79903766683831	1.49023570871151	0.172104797368438	0.999988671207323	-4.46685460251319
Gene6032	0.200408941146348	4.80600986315884	1.48599385343053	0.173199243610195	0.999988671207323	-4.46785416562507
Gene4770	0.385051584824109	5.63223105888747	1.46576051509959	0.178504593567963	0.999988671207323	-4.46834317028104
Gene8896	0.491656259521873	3.43854790231096	1.66389765947425	0.132273254076156	0.999988671207323	-4.46879521849349
Gene12575	0.345986644687174	3.85210842860361	1.55531031610829	0.156067090739828	0.999988671207323	-4.46887703154126
Gene6375	-0.291432067772621	3.63443766407264	-1.59689420961078	0.146532389327752	0.999988671207323	-4.46891439366587
Gene7367	0.396172863876272	3.66851049993932	1.59169725254187	0.14769457730302	0.999988671207323	-4.46916873863388
Gene13191	-0.242059478589637	4.13832460125032	-1.51906552181921	0.164827215037988	0.999988671207323	-4.46918118328612
Gene11948	-0.145966472810975	4.6061801950777	-1.4894565359393	0.172305373364809	0.999988671207323	-4.46938608669564
Gene13375	-0.247177119319231	5.25413751451469	-1.46972959259303	0.177452729027903	0.999988671207323	-4.46944125711196
Gene8929	-0.290177808854615	5.26292519405517	-1.46868354844756	0.177729415892725	0.999988671207323	-4.46976352050503
Gene6105	-0.209421556278357	5.4422602715946	-1.46517920723166	0.178659108118341	0.999988671207323	-4.46985191397286
Gene4043	0.211074675905694	6.06017356996928	1.45520278479405	0.181329260894101	0.999988671207323	-4.46990946294314
Gene13155	-0.252712786280972	3.37795484704126	-1.6710472038482	0.130828961125462	0.999988671207323	-4.47005506126312
Gene11356	0.346284276302031	3.17288653021595	1.7579908028722	0.11438837485261	0.999988671207323	-4.47009814953042
Gene10681	0.271689483019649	4.05668043353629	1.52237824379176	0.164008733673872	0.999988671207323	-4.47040078864295
Gene10944	0.244406423456117	5.58362725013127	1.46021900575366	0.179982341216096	0.999988671207323	-4.47070044849159
Gene11915	-0.314205683153089	8.62489886408016	-1.46494915847468	0.178720288690977	0.999988671207323	-4.47116001407771
Gene4424	-0.406075479968152	3.85665576575683	-1.54749558401103	0.157919866464344	0.999988671207323	-4.47125643853368
Gene9740	0.157223022518281	4.71028801239706	1.47900198561135	0.175016638653247	0.999988671207323	-4.47144111189139
Gene12975	0.151816877760517	5.3447742493448	1.4607002187558	0.179853592104527	0.999988671207323	-4.47209591546311
Gene12926	0.166367478916427	5.02518416926522	1.46579618078333	0.178495117275685	0.999988671207323	-4.47251050030793
Gene4572	0.229607378711441	3.59012136409815	1.59130946413683	0.147781630600308	0.999988671207323	-4.47283683174738
Gene10672	0.384799910984182	6.51268487179106	1.44691896261955	0.183572924713652	0.999988671207323	-4.47294420345268
